num_of_prev_attempts,studied_credits,withdrew,days_until_withdrawal,date_registration,avg_score,min_score,num_submitted,avg_delay,max_delay,total_weight_submitted,exam_score,avg_coursework_score,num_late_submissions,gender_M,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,highest_education_HE Qualification,highest_education_Lower Than A Level,highest_education_No Formal quals,highest_education_Post Graduate Qualification,imd_band_10-20%,imd_band_20-30%,imd_band_30-40%,imd_band_40-50%,imd_band_50-60%,imd_band_60-70%,imd_band_70-80%,imd_band_80-90%,imd_band_90-100%,imd_band_Unknown,age_band_35-55,age_band_55<=,disability_Y
0,30,0,999,-89,84.11111111111111,60.0,9.0,-44.11111111111112,-2.0,0.0,0.0,84.11111111111111,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,60,1,12,-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,30,0,999,-1,76.57142857142857,46.0,7.0,-15.428571428571429,-3.0,0.0,0.0,76.57142857142857,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,120,0,999,-32,61.8,40.0,10.0,3.3,11.0,82.0,0.0,61.8,8.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1,120,0,999,-99,63.2,45.0,15.0,1.0,4.0,257.0,58.0,63.57142857142857,7.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,60,0,999,-85,55.6,1.0,5.0,-1.6,8.0,100.0,0.0,55.6,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,90,0,999,-136,55.42857142857143,20.0,7.0,0.1428571428571428,4.0,200.0,60.0,54.66666666666666,1.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,120,0,999,-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,60,0,999,-161,77.71428571428571,66.0,7.0,-1.4285714285714286,0.0,200.0,82.0,77.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,90,0,999,-108,79.08333333333333,71.0,12.0,-57.333333333333336,0.0,100.0,0.0,79.08333333333333,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,60,1,26,-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,30,0,999,-34,84.04761904761905,65.0,21.0,-13.333333333333334,2.0,300.0,80.0,84.25,4.0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-73,89.42857142857143,83.0,7.0,-4.714285714285714,-1.0,200.0,87.0,89.83333333333333,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,90,0,999,-176,66.66666666666667,42.0,3.0,2.0,7.0,72.0,0.0,66.66666666666667,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,120,0,999,-108,84.66666666666667,76.0,6.0,-3.333333333333333,5.0,180.0,87.0,84.2,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,60,0,999,-58,51.333333333333336,22.0,6.0,-3.1666666666666665,3.0,182.5,22.0,57.2,2.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,30,0,999,-84,91.66666666666669,75.0,9.0,-41.333333333333336,-1.0,0.0,0.0,91.66666666666669,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,120,1,-17,-193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,60,1,0,-97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,120,0,999,-89,83.0,64.0,9.0,3.555555555555556,17.0,64.0,0.0,83.0,7.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,60,0,999,-63,80.58333333333333,70.0,12.0,-46.5,-1.0,100.0,0.0,80.58333333333333,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,60,0,999,-129,60.07692307692308,26.0,13.0,-9.0,3.0,142.0,0.0,60.07692307692308,4.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,90,0,999,-68,44.0,10.0,8.0,-0.125,2.0,111.0,0.0,44.0,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,120,0,999,-139,81.0,81.0,1.0,-3.0,-3.0,10.0,0.0,81.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-66,81.0,69.0,4.0,-0.75,0.0,100.0,0.0,81.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,60,1,-5,-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,90,0,999,-102,90.25,83.0,4.0,-1.75,-1.0,100.0,0.0,90.25,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,180,0,999,-31,66.0909090909091,48.0,11.0,-2.272727272727273,3.0,87.5,0.0,66.0909090909091,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-82,42.0,12.0,3.0,-4.333333333333333,-1.0,41.0,0.0,42.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,60,0,999,-137,48.0,48.0,1.0,0.0,0.0,5.0,0.0,48.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2,60,0,999,-39,80.14285714285714,55.0,7.0,-4.428571428571429,-1.0,200.0,78.0,80.5,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,60,0,999,-24,89.25,81.0,12.0,-61.66666666666666,-1.0,100.0,0.0,89.25,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,30,0,999,-54,70.0,40.0,9.0,-47.0,-1.0,0.0,0.0,70.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,90,1,8,-87,75.0,22.0,5.0,11.0,21.0,102.0,0.0,75.0,4.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,30,0,999,-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,90,1,45,-22,57.642857142857146,11.0,14.0,-23.0,3.0,111.0,0.0,57.642857142857146,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,30,1,46,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,60,0,999,-150,90.28571428571428,80.0,7.0,-0.4285714285714285,3.0,200.0,100.0,88.66666666666667,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1,60,1,173,37,44.0,44.0,1.0,2.0,2.0,7.0,0.0,44.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
0,30,0,999,-135,79.66666666666667,74.0,3.0,9.333333333333334,15.0,72.0,0.0,79.66666666666667,3.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,60,0,999,-116,57.6,1.0,5.0,-0.4,0.0,100.0,0.0,57.6,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,30,0,999,-12,59.66666666666666,40.0,9.0,-26.666666666666668,-5.0,0.0,0.0,59.66666666666666,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,60,1,192,-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,60,0,999,-94,73.71428571428571,56.0,14.0,0.0714285714285714,12.0,200.0,56.0,75.07692307692308,8.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,60,0,999,-16,94.75,89.0,4.0,-3.0,1.0,100.0,0.0,94.75,1.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2,120,0,999,-35,90.0,75.0,3.0,0.0,0.0,25.0,0.0,90.0,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2,30,1,137,-72,98.0,98.0,2.0,-17.5,-1.0,32.0,0.0,98.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,90,1,-17,-150,82.66666666666667,60.0,3.0,-14.0,2.0,34.0,0.0,82.66666666666667,1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,120,0,999,-32,83.27272727272727,66.0,11.0,1.0909090909090908,6.0,100.0,0.0,83.27272727272727,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-28,91.33333333333331,81.0,6.0,1.1666666666666667,2.0,44.0,0.0,91.33333333333331,4.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2,75,1,-59,-255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,120,1,165,-70,44.0,44.0,1.0,-1.0,-1.0,10.0,0.0,44.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,120,0,999,-37,83.0,80.0,5.0,1.2,6.0,100.0,0.0,83.0,2.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0,60,0,999,-67,70.5,62.0,4.0,0.25,6.0,100.0,0.0,70.5,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,30,0,999,-71,90.11111111111111,80.0,9.0,-0.5555555555555556,2.0,200.0,88.0,90.375,4.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,60,1,158,-154,70.0,70.0,1.0,0.0,0.0,12.5,0.0,70.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,90,0,999,-29,66.25,46.0,4.0,-84.75,-20.0,75.0,0.0,66.25,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,60,1,208,-49,45.2,23.0,5.0,1.4,7.0,80.0,0.0,45.2,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,120,1,-15,-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,60,1,114,-46,65.0,65.0,1.0,0.0,0.0,5.0,0.0,65.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,120,0,999,-65,68.0,48.0,12.0,-46.5,8.0,100.0,0.0,68.0,2.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,30,0,999,-66,75.22222222222223,44.0,9.0,1.2222222222222223,5.0,200.0,44.0,79.125,4.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,90,1,12,-115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,120,1,40,-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,30,0,999,-60,90.44444444444444,80.0,9.0,-45.11111111111112,2.0,0.0,0.0,90.44444444444444,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,60,0,999,-101,70.6,1.0,5.0,-1.8,-1.0,100.0,0.0,70.6,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,120,0,999,4,72.6,60.0,5.0,-1.4,0.0,100.0,0.0,72.6,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,180,0,999,-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,90,0,999,-14,74.58333333333333,16.0,12.0,-5.0,0.0,100.0,0.0,74.58333333333333,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,60,0,999,-77,60.0,44.0,2.0,3.0,7.0,25.0,0.0,60.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,120,0,999,-22,46.6,1.0,5.0,2.4,11.0,100.0,0.0,46.6,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-59,44.2,1.0,5.0,-1.8,-1.0,100.0,0.0,44.2,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,120,0,999,-49,90.76190476190476,68.0,21.0,-33.0,5.0,300.0,74.0,91.6,4.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,60,0,999,-60,60.6,45.0,5.0,-1.6,0.0,100.0,0.0,60.6,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,120,1,-94,-122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,30,0,999,-25,78.66666666666667,58.0,9.0,1.4444444444444444,5.0,0.0,0.0,78.66666666666667,7.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,210,1,111,-176,46.0,40.0,2.0,-34.0,-20.0,23.0,0.0,46.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
0,60,0,999,-121,62.8,1.0,5.0,-1.4,-1.0,100.0,0.0,62.8,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,90,1,-30,-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,60,0,999,-62,64.22222222222223,30.0,9.0,0.2222222222222222,2.0,200.0,60.0,64.75,4.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,120,0,999,-123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-22,58.0,52.0,2.0,-1.0,-1.0,25.0,0.0,58.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,120,0,999,-18,81.0909090909091,60.0,11.0,1.7272727272727273,6.0,100.0,0.0,81.0909090909091,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,60,0,999,-66,82.0,82.0,1.0,-2.0,-2.0,12.5,0.0,82.0,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-130,77.6,71.0,5.0,1.0,6.0,100.0,0.0,77.6,1.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,120,0,999,-129,91.33333333333331,81.0,12.0,-81.08333333333333,-1.0,100.0,0.0,91.33333333333331,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,210,0,999,-115,88.66666666666667,81.0,12.0,-41.583333333333336,-1.0,100.0,0.0,88.66666666666667,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,30,0,999,-4,80.88888888888889,40.0,9.0,-10.555555555555555,21.0,0.0,0.0,80.88888888888889,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,210,1,-73,-176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,60,0,999,-65,77.83333333333333,65.0,12.0,-48.41666666666666,-1.0,100.0,0.0,77.83333333333333,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,60,1,139,-128,80.0,63.0,4.0,3.75,11.0,40.0,0.0,80.0,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,120,0,999,-89,70.0,1.0,5.0,-2.0,0.0,100.0,0.0,70.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-28,94.5,88.0,12.0,-61.5,0.0,100.0,0.0,94.5,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,150,0,999,-233,80.0,80.0,1.0,2.0,2.0,2.0,0.0,80.0,1.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2,120,0,999,-75,35.8,11.0,10.0,0.8,3.0,87.0,0.0,35.8,4.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-111,69.25,40.0,8.0,9.875,25.0,80.0,0.0,69.25,7.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,60,1,46,-96,79.0,79.0,1.0,-1.0,-1.0,10.0,0.0,79.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,120,1,-51,-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
0,90,0,999,-79,78.14285714285714,60.0,21.0,-26.52380952380953,2.0,300.0,72.0,78.45,4.0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,120,0,999,-66,87.83333333333333,67.0,12.0,-65.08333333333333,0.0,100.0,0.0,87.83333333333333,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,60,0,999,-22,81.45454545454545,60.0,11.0,1.0,6.0,100.0,0.0,81.45454545454545,6.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,60,0,999,-56,69.57142857142857,42.0,7.0,-1.8571428571428568,0.0,200.0,42.0,74.16666666666667,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,120,1,-36,-81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,60,0,999,-144,81.25,60.0,12.0,-27.5,-1.0,100.0,0.0,81.25,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,120,0,999,-88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,60,1,163,-10,80.0,60.0,2.0,-53.5,14.0,0.0,0.0,80.0,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,180,0,999,-147,94.8,90.0,5.0,1.6,2.0,125.0,94.0,95.0,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1,60,1,12,-95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0,90,1,26,-39,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,60,1,60,-91,68.0,68.0,1.0,-2.0,-2.0,16.0,0.0,68.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1,90,0,999,-65,35.666666666666664,15.0,6.0,1.5,7.0,100.0,0.0,35.666666666666664,2.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,135,0,999,-36,56.5,50.0,2.0,2.0,2.0,9.0,0.0,56.5,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,60,1,219,-43,46.35,0.0,20.0,-0.85,3.0,300.0,56.0,45.8421052631579,7.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,60,0,999,-29,77.9090909090909,60.0,11.0,1.7272727272727273,6.0,100.0,0.0,77.9090909090909,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
0,60,0,999,-21,78.85714285714286,71.0,7.0,-0.1428571428571428,7.0,200.0,73.0,79.83333333333333,1.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,60,0,999,-195,75.2,68.0,5.0,5.4,16.0,100.0,0.0,75.2,5.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,120,1,172,-25,79.0,70.0,6.0,-96.33333333333331,-1.0,50.0,0.0,79.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,60,0,999,-28,65.33333333333333,27.0,12.0,1.0,9.0,292.0,56.0,66.18181818181819,5.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,60,0,999,-42,79.0,63.0,7.0,-0.2857142857142857,0.0,200.0,80.0,78.83333333333333,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,60,1,86,-120,74.0,74.0,1.0,0.0,0.0,12.5,0.0,74.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
0,150,0,999,-108,75.91666666666667,56.0,12.0,-8.166666666666666,0.0,100.0,0.0,75.91666666666667,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
